"automated_textmining","coexpression","combined_score","database_annotated","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.972","0.369","0.988","0.4","0.0","0.0","0.0","interacts with","CSF3 (interacts with) IL6","0.0","9606.ENSP00000225474","9606.ENSP00000385675","0.0","false","interacts with","CSF3 (interacts with) IL6"
"0.725","0.08","0.813","0.0","0.322","0.0","0.0","interacts with","CSPG4 (interacts with) FGF2","0.0","9606.ENSP00000312506","9606.ENSP00000264498","0.0","false","interacts with","CSPG4 (interacts with) FGF2"
"0.378","0.781","0.858","0.0","0.0","0.0","0.0","interacts with","CSRNP1 (interacts with) GADD45B","0.0","9606.ENSP00000273153","9606.ENSP00000215631","0.0","false","interacts with","CSRNP1 (interacts with) GADD45B"
"0.721","0.0","0.721","0.0","0.0","0.0","0.0","interacts with","CTAG1B (interacts with) MMP7","0.0","9606.ENSP00000332602","9606.ENSP00000260227","0.0","false","interacts with","CTAG1B (interacts with) MMP7"
"0.701","0.074","0.711","0.0","0.0","0.0","0.0","interacts with","CTAG1B (interacts with) DDX53","0.0","9606.ENSP00000332602","9606.ENSP00000368667","0.0","false","interacts with","CTAG1B (interacts with) DDX53"
"0.895","0.073","0.925","0.0","0.292","0.0","0.0","interacts with","CTNND2 (interacts with) PDZD2","0.0","9606.ENSP00000307134","9606.ENSP00000402033","0.0","false","interacts with","CTNND2 (interacts with) PDZD2"
"0.737","0.0","0.737","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) MIF","0.0","9606.ENSP00000379140","9606.ENSP00000215754","0.0","false","interacts with","CXCL12 (interacts with) MIF"
"0.893","0.067","0.896","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) FGF2","0.0","9606.ENSP00000379140","9606.ENSP00000264498","0.0","false","interacts with","CXCL12 (interacts with) FGF2"
"0.79","0.0","0.79","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) EGF","0.0","9606.ENSP00000379140","9606.ENSP00000265171","0.0","false","interacts with","CXCL12 (interacts with) EGF"
"0.895","0.067","0.897","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) EGFR","0.0","9606.ENSP00000379140","9606.ENSP00000275493","0.0","false","interacts with","CXCL12 (interacts with) EGFR"
"0.925","0.122","0.964","0.5","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL13","0.0","9606.ENSP00000379140","9606.ENSP00000286758","0.0","false","interacts with","CXCL12 (interacts with) CXCL13"
"0.707","0.06","0.85","0.5","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL3","0.0","9606.ENSP00000379140","9606.ENSP00000296026","0.0","false","interacts with","CXCL12 (interacts with) CXCL3"
"0.816","0.056","0.905","0.5","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL5","0.0","9606.ENSP00000379140","9606.ENSP00000296027","0.0","false","interacts with","CXCL12 (interacts with) CXCL5"
"0.934","0.086","0.999","0.5","0.994","0.0","0.0","interacts with","CXCL12 (interacts with) PPBP","0.0","9606.ENSP00000379140","9606.ENSP00000296028","0.0","false","interacts with","CXCL12 (interacts with) PPBP"
"0.904","0.067","0.951","0.5","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL8","0.0","9606.ENSP00000379140","9606.ENSP00000306512","0.0","false","interacts with","CXCL12 (interacts with) CXCL8"
"0.902","0.0","0.902","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) MET","0.0","9606.ENSP00000379140","9606.ENSP00000317272","0.0","false","interacts with","CXCL12 (interacts with) MET"
"0.996","0.0","0.998","0.65","0.046","0.0","0.0","interacts with","CXCL12 (interacts with) CXCR2","0.0","9606.ENSP00000379140","9606.ENSP00000319635","0.0","false","interacts with","CXCL12 (interacts with) CXCR2"
"0.713","0.09","0.727","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) SELE","0.0","9606.ENSP00000379140","9606.ENSP00000331736","0.0","false","interacts with","CXCL12 (interacts with) SELE"
"0.692","0.164","0.998","0.0","0.994","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL14","0.0","9606.ENSP00000379140","9606.ENSP00000337065","0.0","false","interacts with","CXCL12 (interacts with) CXCL14"
"0.888","0.066","0.891","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) MMP9","0.0","9606.ENSP00000379140","9606.ENSP00000361405","0.0","false","interacts with","CXCL12 (interacts with) MMP9"
"0.806","0.137","0.825","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) TEK","0.0","9606.ENSP00000379140","9606.ENSP00000369375","0.0","false","interacts with","CXCL12 (interacts with) TEK"
"0.42","0.152","0.733","0.5","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) SLIT2","0.0","9606.ENSP00000379140","9606.ENSP00000422591","0.0","false","interacts with","CXCL12 (interacts with) SLIT2"
"0.697","0.108","0.745","0.0","0.134","0.0","0.0","interacts with","CXCL12 (interacts with) PECAM1","0.0","9606.ENSP00000379140","9606.ENSP00000457421","0.0","false","interacts with","CXCL12 (interacts with) PECAM1"
"0.792","0.13","0.811","0.0","0.0","0.0","0.0","interacts with","CXCL12 (interacts with) IL6","0.0","9606.ENSP00000379140","9606.ENSP00000385675","0.0","false","interacts with","CXCL12 (interacts with) IL6"
"0.868","0.062","0.999","0.5","0.994","0.0","0.0","interacts with","CXCL12 (interacts with) CXCL2","0.0","9606.ENSP00000379140","9606.ENSP00000427279","0.0","false","interacts with","CXCL12 (interacts with) CXCL2"
"0.657","0.164","0.701","0.0","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) MMP9","0.0","9606.ENSP00000286758","9606.ENSP00000361405","0.0","false","interacts with","CXCL13 (interacts with) MMP9"
"0.702","0.118","0.726","0.0","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) IL6","0.0","9606.ENSP00000286758","9606.ENSP00000385675","0.0","false","interacts with","CXCL13 (interacts with) IL6"
"0.581","0.049","0.783","0.5","0.0","0.0","0.797","interacts with","CXCL13 (interacts with) CXCL8","0.0","9606.ENSP00000286758","9606.ENSP00000306512","0.0","false","interacts with","CXCL13 (interacts with) CXCL8"
"0.651","0.072","0.824","0.5","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) CXCL2","0.0","9606.ENSP00000286758","9606.ENSP00000427279","0.0","false","interacts with","CXCL13 (interacts with) CXCL2"
"0.69","0.074","0.844","0.5","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) CXCL3","0.0","9606.ENSP00000286758","9606.ENSP00000296026","0.0","false","interacts with","CXCL13 (interacts with) CXCL3"
"0.704","0.086","0.853","0.5","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) PPBP","0.0","9606.ENSP00000286758","9606.ENSP00000296028","0.0","false","interacts with","CXCL13 (interacts with) PPBP"
"0.807","0.067","0.902","0.5","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) CXCL5","0.0","9606.ENSP00000286758","9606.ENSP00000296027","0.0","false","interacts with","CXCL13 (interacts with) CXCL5"
"0.992","0.074","0.997","0.65","0.0","0.0","0.0","interacts with","CXCL13 (interacts with) CXCR2","0.0","9606.ENSP00000286758","9606.ENSP00000319635","0.0","false","interacts with","CXCL13 (interacts with) CXCR2"
"0.768","0.0","0.768","0.0","0.0","0.0","0.0","interacts with","CXCL14 (interacts with) CXCL3","0.0","9606.ENSP00000337065","9606.ENSP00000296026","0.0","false","interacts with","CXCL14 (interacts with) CXCL3"
"0.536","0.0","0.997","0.0","0.994","0.0","0.0","interacts with","CXCL14 (interacts with) CXCL5","0.0","9606.ENSP00000337065","9606.ENSP00000296027","0.0","false","interacts with","CXCL14 (interacts with) CXCL5"
"0.42","0.0","0.996","0.0","0.994","0.0","0.0","interacts with","CXCL14 (interacts with) PPBP","0.0","9606.ENSP00000337065","9606.ENSP00000296028","0.0","false","interacts with","CXCL14 (interacts with) PPBP"
"0.46","0.0","0.802","0.65","0.0","0.0","0.0","interacts with","CXCL14 (interacts with) CXCR2","0.0","9606.ENSP00000337065","9606.ENSP00000319635","0.0","false","interacts with","CXCL14 (interacts with) CXCR2"
"0.2","0.042","0.995","0.0","0.994","0.0","0.762","interacts with","CXCL14 (interacts with) CXCL2","0.0","9606.ENSP00000337065","9606.ENSP00000427279","0.0","false","interacts with","CXCL14 (interacts with) CXCL2"
"0.555","0.781","0.995","0.9","0.61","0.0","0.979","interacts with","CXCL2 (interacts with) CXCL3","0.0","9606.ENSP00000427279","9606.ENSP00000296026","0.051","false","interacts with","CXCL2 (interacts with) CXCL3"
"0.441","0.275","0.998","0.4","0.994","0.0","0.895","interacts with","CXCL2 (interacts with) CXCL5","0.0","9606.ENSP00000427279","9606.ENSP00000296027","0.074","false","interacts with","CXCL2 (interacts with) CXCL5"
"0.621","0.072","0.775","0.4","0.0","0.0","0.895","interacts with","CXCL2 (interacts with) PPBP","0.0","9606.ENSP00000427279","9606.ENSP00000296028","0.059","false","interacts with","CXCL2 (interacts with) PPBP"
"0.866","0.794","0.982","0.4","0.0","0.0","0.87","interacts with","CXCL2 (interacts with) CXCL8","0.0","9606.ENSP00000427279","9606.ENSP00000306512","0.062","false","interacts with","CXCL2 (interacts with) CXCL8"
"0.998","0.056","0.999","0.9","0.287","0.0","0.0","interacts with","CXCL2 (interacts with) CXCR2","0.0","9606.ENSP00000427279","9606.ENSP00000319635","0.0","false","interacts with","CXCL2 (interacts with) CXCR2"
"0.679","0.46","0.819","0.0","0.0","0.0","0.0","interacts with","CXCL2 (interacts with) PTGS2","0.0","9606.ENSP00000427279","9606.ENSP00000356438","0.0","false","interacts with","CXCL2 (interacts with) PTGS2"
"0.855","0.639","0.966","0.4","0.0","0.0","0.0","interacts with","CXCL2 (interacts with) IL6","0.0","9606.ENSP00000427279","9606.ENSP00000385675","0.0","false","interacts with","CXCL2 (interacts with) IL6"
"0.599","0.082","0.765","0.4","0.0","0.0","0.886","interacts with","CXCL3 (interacts with) PPBP","0.0","9606.ENSP00000296026","9606.ENSP00000296028","0.061","false","interacts with","CXCL3 (interacts with) PPBP"
"0.642","0.491","0.81","0.0","0.0","0.0","0.0","interacts with","CXCL3 (interacts with) IL6","0.0","9606.ENSP00000296026","9606.ENSP00000385675","0.0","false","interacts with","CXCL3 (interacts with) IL6"
"0.54","0.652","0.895","0.4","0.0","0.0","0.86","interacts with","CXCL3 (interacts with) CXCL8","0.0","9606.ENSP00000296026","9606.ENSP00000306512","0.0","false","interacts with","CXCL3 (interacts with) CXCL8"
"0.744","0.368","0.999","0.4","0.994","0.0","0.899","interacts with","CXCL3 (interacts with) CXCL5","0.0","9606.ENSP00000296026","9606.ENSP00000296027","0.075","false","interacts with","CXCL3 (interacts with) CXCL5"
"0.997","0.06","0.999","0.9","0.287","0.0","0.0","interacts with","CXCL3 (interacts with) CXCR2","0.0","9606.ENSP00000296026","9606.ENSP00000319635","0.0","false","interacts with","CXCL3 (interacts with) CXCR2"
"0.678","0.194","0.729","0.0","0.0","0.0","0.0","interacts with","CXCL5 (interacts with) MMP1","0.0","9606.ENSP00000296027","9606.ENSP00000322788","0.0","false","interacts with","CXCL5 (interacts with) MMP1"
"0.742","0.145","0.83","0.0","0.292","0.0","0.0","interacts with","CXCL5 (interacts with) MMP9","0.0","9606.ENSP00000296027","9606.ENSP00000361405","0.0","false","interacts with","CXCL5 (interacts with) MMP9"
"0.601","0.36","0.833","0.4","0.0","0.0","0.886","interacts with","CXCL5 (interacts with) PPBP","0.0","9606.ENSP00000296027","9606.ENSP00000296028","0.0","false","interacts with","CXCL5 (interacts with) PPBP"
"0.834","0.206","0.862","0.0","0.0","0.0","0.0","interacts with","CXCL5 (interacts with) IL6","0.0","9606.ENSP00000296027","9606.ENSP00000385675","0.0","false","interacts with","CXCL5 (interacts with) IL6"
"0.463","0.855","0.951","0.4","0.0","0.0","0.844","interacts with","CXCL5 (interacts with) CXCL8","0.0","9606.ENSP00000296027","9606.ENSP00000306512","0.068","false","interacts with","CXCL5 (interacts with) CXCL8"
"0.998","0.086","0.999","0.9","0.287","0.0","0.0","interacts with","CXCL5 (interacts with) CXCR2","0.0","9606.ENSP00000296027","9606.ENSP00000319635","0.0","false","interacts with","CXCL5 (interacts with) CXCR2"
"0.726","0.063","0.732","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) MMP13","0.0","9606.ENSP00000306512","9606.ENSP00000260302","0.0","false","interacts with","CXCL8 (interacts with) MMP13"
"0.962","0.0","0.962","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) VWF","0.0","9606.ENSP00000306512","9606.ENSP00000261405","0.0","false","interacts with","CXCL8 (interacts with) VWF"
"0.854","0.066","0.857","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) FGF2","0.0","9606.ENSP00000306512","9606.ENSP00000264498","0.0","false","interacts with","CXCL8 (interacts with) FGF2"
"0.717","0.0","0.717","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) EGF","0.0","9606.ENSP00000306512","9606.ENSP00000265171","0.0","false","interacts with","CXCL8 (interacts with) EGF"
"0.431","0.0","0.703","0.5","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) SSTR1","0.0","9606.ENSP00000306512","9606.ENSP00000267377","0.0","false","interacts with","CXCL8 (interacts with) SSTR1"
"0.792","0.0","0.792","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) EGFR","0.0","9606.ENSP00000306512","9606.ENSP00000275493","0.0","false","interacts with","CXCL8 (interacts with) EGFR"
"0.804","0.127","0.821","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) MMP3","0.0","9606.ENSP00000306512","9606.ENSP00000299855","0.0","false","interacts with","CXCL8 (interacts with) MMP3"
"0.464","0.042","0.721","0.5","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) GPR37","0.0","9606.ENSP00000306512","9606.ENSP00000306449","0.0","false","interacts with","CXCL8 (interacts with) GPR37"
"0.702","0.0","0.702","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) SFTPD","0.0","9606.ENSP00000306512","9606.ENSP00000361366","0.0","false","interacts with","CXCL8 (interacts with) SFTPD"
"0.731","0.049","0.733","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) PECAM1","0.0","9606.ENSP00000306512","9606.ENSP00000457421","0.0","false","interacts with","CXCL8 (interacts with) PECAM1"
"0.732","0.124","0.755","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) SPP1","0.0","9606.ENSP00000306512","9606.ENSP00000378517","0.0","false","interacts with","CXCL8 (interacts with) SPP1"
"0.72","0.186","0.762","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) MMP1","0.0","9606.ENSP00000306512","9606.ENSP00000322788","0.0","false","interacts with","CXCL8 (interacts with) MMP1"
"0.731","0.157","0.763","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) S100A8","0.0","9606.ENSP00000306512","9606.ENSP00000357721","0.0","false","interacts with","CXCL8 (interacts with) S100A8"
"0.798","0.048","0.799","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) IL33","0.0","9606.ENSP00000306512","9606.ENSP00000370842","0.0","false","interacts with","CXCL8 (interacts with) IL33"
"0.795","0.079","0.803","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) EDN1","0.0","9606.ENSP00000306512","9606.ENSP00000368683","0.0","false","interacts with","CXCL8 (interacts with) EDN1"
"0.698","0.29","0.815","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) S100A12","0.0","9606.ENSP00000306512","9606.ENSP00000357726","0.207","false","interacts with","CXCL8 (interacts with) S100A12"
"0.845","0.084","0.851","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) SELE","0.0","9606.ENSP00000306512","9606.ENSP00000331736","0.0","false","interacts with","CXCL8 (interacts with) SELE"
"0.867","0.14","0.88","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) MMP9","0.0","9606.ENSP00000306512","9606.ENSP00000361405","0.0","false","interacts with","CXCL8 (interacts with) MMP9"
"0.901","0.767","0.975","0.0","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) PTGS2","0.0","9606.ENSP00000306512","9606.ENSP00000356438","0.0","false","interacts with","CXCL8 (interacts with) PTGS2"
"0.976","0.445","0.991","0.4","0.0","0.0","0.0","interacts with","CXCL8 (interacts with) IL6","0.0","9606.ENSP00000306512","9606.ENSP00000385675","0.0","false","interacts with","CXCL8 (interacts with) IL6"
"0.999","0.146","0.999","0.9","0.999","0.0","0.0","interacts with","CXCL8 (interacts with) CXCR2","0.0","9606.ENSP00000306512","9606.ENSP00000319635","0.0","false","interacts with","CXCL8 (interacts with) CXCR2"
"0.991","0.0","0.993","0.0","0.292","0.0","0.0","interacts with","CXCR2 (interacts with) MIF","0.0","9606.ENSP00000319635","9606.ENSP00000215754","0.0","false","interacts with","CXCR2 (interacts with) MIF"
"0.996","0.223","0.999","0.9","0.287","0.0","0.0","interacts with","CXCR2 (interacts with) PPBP","0.0","9606.ENSP00000319635","9606.ENSP00000296028","0.0","false","interacts with","CXCR2 (interacts with) PPBP"
"0.747","0.165","0.78","0.0","0.0","0.0","0.0","interacts with","CXCR2 (interacts with) MMP9","0.0","9606.ENSP00000319635","9606.ENSP00000361405","0.0","false","interacts with","CXCR2 (interacts with) MMP9"
"0.804","0.081","0.812","0.0","0.0","0.0","0.0","interacts with","CXCR2 (interacts with) IL6","0.0","9606.ENSP00000319635","9606.ENSP00000385675","0.0","false","interacts with","CXCR2 (interacts with) IL6"
"0.702","0.628","0.884","0.0","0.0","0.0","0.0","interacts with","CXCR2 (interacts with) FCGR3B","0.0","9606.ENSP00000319635","9606.ENSP00000433642","0.0","false","interacts with","CXCR2 (interacts with) FCGR3B"
"0.783","0.0","0.783","0.0","0.0","0.0","0.0","interacts with","DAPK1 (interacts with) MGMT","0.0","9606.ENSP00000386135","9606.ENSP00000302111","0.0","false","interacts with","DAPK1 (interacts with) MGMT"
"0.811","0.0","0.811","0.0","0.0","0.0","0.0","interacts with","DAPK1 (interacts with) RASSF1","0.0","9606.ENSP00000386135","9606.ENSP00000349547","0.0","false","interacts with","DAPK1 (interacts with) RASSF1"
