ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
223704_s_at	3.70e-05	1.70e-07	-8.30	7.585085	-3.98	DMRT2	doublesex and mab-3 related transcription factor 2
202760_s_at	3.84e-05	1.77e-07	-8.28	7.543488	-2.13	PALM2-AKAP2///AKAP2	PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
217951_s_at	3.84e-05	1.78e-07	-8.28	7.54229	-1.30	PHF3	PHD finger protein 3
205609_at	3.85e-05	1.79e-07	-8.27	7.534905	-4.10	ANGPT1	angiopoietin 1
207809_s_at	3.89e-05	1.82e-07	8.27	7.52145	1.40	ATP6AP1	ATPase H+ transporting accessory protein 1
213715_s_at	3.90e-05	1.82e-07	-8.26	7.516914	-2.81	KANK3	KN motif and ankyrin repeat domains 3
221246_x_at	3.97e-05	1.87e-07	-8.25	7.492512	-1.83	TNS1	tensin 1
202759_s_at	3.97e-05	1.88e-07	-8.24	7.487753	-2.20	PALM2-AKAP2///AKAP2	PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
242736_at	3.97e-05	1.89e-07	-8.24	7.484076	-4.32		
201850_at	3.97e-05	1.89e-07	8.24	7.483334	1.71	CAPG	capping actin protein, gelsolin like
221747_at	3.97e-05	1.90e-07	-8.24	7.477433	-3.72	TNS1	tensin 1
219550_at	3.97e-05	1.90e-07	-8.24	7.476601	-1.69	ROBO3	roundabout guidance receptor 3
201761_at	3.99e-05	1.92e-07	8.23	7.46809	2.12	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
225093_at	3.99e-05	1.93e-07	-8.23	7.464322	-1.51	UTRN	utrophin
211922_s_at	3.99e-05	1.95e-07	-8.22	7.450694	-2.42	CAT	catalase
204146_at	3.99e-05	1.95e-07	8.22	7.450044	3.13	RAD51AP1	RAD51 associated protein 1
209446_s_at	3.99e-05	1.96e-07	8.22	7.446782	2.59		
210852_s_at	3.99e-05	1.96e-07	-8.22	7.446048	-1.53	AASS	aminoadipate-semialdehyde synthase
222378_at	3.99e-05	1.96e-07	-8.22	7.444838	-1.56		
235051_at	3.99e-05	1.97e-07	-8.22	7.441856	-2.55	CCDC50	coiled-coil domain containing 50
238344_at	4.00e-05	1.99e-07	-8.21	7.431271	-1.52		
204648_at	4.00e-05	2.00e-07	-8.21	7.427749	-3.13	NPR1	natriuretic peptide receptor 1
227412_at	4.00e-05	2.00e-07	-8.21	7.427538	-1.33	PPP1R3E	protein phosphatase 1 regulatory subunit 3E
1558706_a_at	4.04e-05	2.03e-07	-8.20	7.41427	-1.04	ATOH8	atonal bHLH transcription factor 8
1552509_a_at	4.10e-05	2.06e-07	-8.19	7.397331	-5.58	CD300LG	CD300 molecule like family member g
1555758_a_at	4.11e-05	2.07e-07	8.19	7.391687	4.52	CDKN3	cyclin dependent kinase inhibitor 3
214680_at	4.11e-05	2.09e-07	-8.18	7.384129	-3.68	NTRK2	neurotrophic receptor tyrosine kinase 2
235043_at	4.11e-05	2.09e-07	-8.18	7.383586	-9.58e-01	FAM122A	family with sequence similarity 122A
225778_at	4.16e-05	2.12e-07	-8.17	7.369747	-1.59	RBMS2	RNA binding motif single stranded interacting protein 2
243311_at	4.18e-05	2.14e-07	-8.17	7.36038	-5.59	DEFB132	defensin beta 132
228858_at	4.21e-05	2.16e-07	-8.16	7.350243	-2.48		
221104_s_at	4.21e-05	2.17e-07	-8.16	7.346185	-3.89	NIPSNAP3B	nipsnap homolog 3B
222717_at	4.22e-05	2.19e-07	-8.16	7.338528	-4.59	SDPR	serum deprivation response
225274_at	4.22e-05	2.19e-07	-8.16	7.338436	-1.68	PCYOX1	prenylcysteine oxidase 1
218342_s_at	4.31e-05	2.24e-07	8.14	7.31512	2.85	ERMP1	endoplasmic reticulum metallopeptidase 1
206283_s_at	4.32e-05	2.26e-07	-8.14	7.307352	-2.20	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
210832_x_at	4.32e-05	2.27e-07	-8.14	7.304744	-4.45	PTGER3	prostaglandin E receptor 3
205315_s_at	4.33e-05	2.28e-07	-8.13	7.299793	-1.31	SNTB2	syntrophin beta 2
236361_at	4.38e-05	2.31e-07	-8.12	7.285455	-4.45	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
237269_at	4.41e-05	2.34e-07	-8.12	7.274353	-1.56		
227066_at	4.44e-05	2.37e-07	-8.11	7.263992	-1.49	MOB3C	MOB kinase activator 3C
228368_at	4.44e-05	2.38e-07	-8.11	7.257404	-3.40	ARHGAP20	Rho GTPase activating protein 20
206847_s_at	4.44e-05	2.39e-07	-8.11	7.253384	-1.13	HOXA7	homeobox A7
1553583_a_at	4.44e-05	2.39e-07	-8.10	7.25245	-4.86	THRSP	thyroid hormone responsive
222351_at	4.44e-05	2.40e-07	-8.10	7.249371	-4.21	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
206243_at	4.44e-05	2.42e-07	-8.10	7.241991	-6.94	TIMP4	TIMP metallopeptidase inhibitor 4
201539_s_at	4.44e-05	2.43e-07	-8.10	7.239745	-5.08	FHL1	four and a half LIM domains 1
211006_s_at	4.44e-05	2.43e-07	-8.10	7.23881	-4.28	KCNB1	potassium voltage-gated channel subfamily B member 1
229487_at	4.44e-05	2.43e-07	-8.10	7.238258	-3.85	EBF1	early B-cell factor 1
226632_at	4.49e-05	2.46e-07	-8.09	7.224143	-1.89	CYGB	cytoglobin
242541_at	4.64e-05	2.56e-07	-8.07	7.186983	-3.83	ABCA9	ATP binding cassette subfamily A member 9
203276_at	4.64e-05	2.58e-07	8.06	7.18122	2.99	LMNB1	lamin B1
214098_at	4.64e-05	2.58e-07	-8.06	7.1811	-1.38	KIAA1107	KIAA1107
209367_at	4.64e-05	2.58e-07	8.06	7.179912	1.65	STXBP2	syntaxin binding protein 2
222752_s_at	4.65e-05	2.59e-07	8.06	7.17389	2.62	TMEM206	transmembrane protein 206
231947_at	4.68e-05	2.62e-07	-8.05	7.165371	-2.49	MYCT1	myc target 1
215695_s_at	4.69e-05	2.63e-07	-8.05	7.159334	-5.00	GYG2	glycogenin 2
232317_at	4.79e-05	2.70e-07	-8.04	7.135226	-2.26	PLXNA4	plexin A4
215918_s_at	4.80e-05	2.72e-07	-8.03	7.129557	-4.51	SPTBN1	spectrin beta, non-erythrocytic 1
1559194_a_at	4.82e-05	2.73e-07	-8.03	7.122605	-1.27	CLEC4GP1	C-type lectin domain family 4 member G pseudogene 1
227177_at	4.84e-05	2.75e-07	8.02	7.116218	3.65	CORO2A	coronin 2A
230463_at	4.86e-05	2.78e-07	-8.02	7.10772	-4.31		
225575_at	4.86e-05	2.79e-07	-8.02	7.102542	-3.39	LIFR	leukemia inhibitory factor receptor alpha
205878_at	4.86e-05	2.79e-07	-8.02	7.10154	-1.85	POU6F1	POU class 6 homeobox 1
236154_at	4.86e-05	2.80e-07	-8.01	7.099726	-2.99	QKI	QKI, KH domain containing RNA binding
214843_s_at	4.88e-05	2.82e-07	-8.01	7.09248	-1.21	USP33	ubiquitin specific peptidase 33
206538_at	4.89e-05	2.84e-07	-8.01	7.085834	-2.16	MRAS	muscle RAS oncogene homolog
212530_at	4.89e-05	2.86e-07	-8.00	7.078426	-1.02	NEK7	NIMA related kinase 7
209716_at	4.89e-05	2.87e-07	-8.00	7.077109	-1.27	CSF1	colony stimulating factor 1
201012_at	4.89e-05	2.87e-07	-8.00	7.07576	-2.28	ANXA1	annexin A1
226872_at	4.89e-05	2.87e-07	-8.00	7.074695	-2.47	RFX2	regulatory factor X2
208186_s_at	4.97e-05	2.93e-07	-7.99	7.055998	-5.05	LIPE	lipase E, hormone sensitive type
212951_at	4.98e-05	2.94e-07	-7.99	7.051721	-2.98	ADGRF5	adhesion G protein-coupled receptor F5
241926_s_at	5.02e-05	2.97e-07	-7.98	7.041312	-1.33	ERG	ERG, ETS transcription factor
210964_s_at	5.05e-05	3.00e-07	-7.98	7.032098	-5.14	GYG2	glycogenin 2
208079_s_at	5.17e-05	3.08e-07	7.96	7.005828	4.39	AURKA	aurora kinase A
228501_at	5.17e-05	3.09e-07	-7.96	7.002604	-4.84	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
1554483_at	5.19e-05	3.11e-07	-7.95	6.996274	-3.06	TMEM37	transmembrane protein 37
1569608_x_at	5.30e-05	3.20e-07	-7.94	6.969746	-1.13	LOC105379426	ankyrin repeat domain-containing protein 20A2
225420_at	5.30e-05	3.20e-07	-7.94	6.969045	-6.52	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial
207828_s_at	5.31e-05	3.21e-07	7.94	6.965505	3.98	CENPF	centromere protein F
216952_s_at	5.34e-05	3.25e-07	7.93	6.95441	1.80	LMNB2	lamin B2
212134_at	5.34e-05	3.26e-07	-7.93	6.951972	-2.15	MIR6716///PHLDB1	microRNA 6716///pleckstrin homology like domain family B member 1
214710_s_at	5.34e-05	3.27e-07	7.93	6.948756	4.08	CCNB1	cyclin B1
221748_s_at	5.34e-05	3.27e-07	-7.93	6.947984	-3.27	TNS1	tensin 1
227243_s_at	5.39e-05	3.31e-07	-7.92	6.935151	-3.61	EBF3	early B-cell factor 3
214505_s_at	5.41e-05	3.33e-07	-7.92	6.929783	-4.88	FHL1	four and a half LIM domains 1
212115_at	5.49e-05	3.39e-07	7.91	6.912248	1.67	HN1L	hematological and neurological expressed 1 like
238495_at	5.59e-05	3.47e-07	-7.89	6.890764	-4.26e-01	LRRC57	leucine rich repeat containing 57
226402_at	5.68e-05	3.53e-07	-7.88	6.873672	-2.01	CYP2U1	cytochrome P450 family 2 subfamily U member 1
224754_at	5.70e-05	3.55e-07	-7.88	6.867353	-7.44e-01	SP1	Sp1 transcription factor
209663_s_at	5.72e-05	3.58e-07	-7.88	6.860935	-5.01	ITGA7	integrin subunit alpha 7
208383_s_at	5.75e-05	3.61e-07	-7.87	6.852947	-5.78	PCK1	phosphoenolpyruvate carboxykinase 1
203249_at	5.83e-05	3.67e-07	-7.86	6.835362	-2.53	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
222537_s_at	5.83e-05	3.68e-07	7.86	6.834133	2.85	CDC42SE1	CDC42 small effector 1
206159_at	5.86e-05	3.71e-07	-7.85	6.825122	-3.92	GDF10	growth differentiation factor 10
238969_at	5.87e-05	3.73e-07	-7.85	6.820959	-3.44	PQLC2L	PQ loop repeat containing 2 like
215350_at	5.91e-05	3.76e-07	-7.85	6.811527	-1.65	SYNE1	spectrin repeat containing nuclear envelope protein 1
211919_s_at	5.91e-05	3.77e-07	7.85	6.809149	4.11	CXCR4	C-X-C motif chemokine receptor 4
244052_at	5.91e-05	3.78e-07	7.84	6.806007	1.19	CBR4	carbonyl reductase 4
227312_at	5.94e-05	3.81e-07	-7.84	6.798798	-1.83	SNTB2	syntrophin beta 2
223727_at	5.97e-05	3.86e-07	-7.83	6.787478	-4.97	KCNIP2	potassium voltage-gated channel interacting protein 2
232204_at	5.97e-05	3.86e-07	-7.83	6.787092	-3.72	EBF1	early B-cell factor 1
210751_s_at	5.97e-05	3.87e-07	-7.83	6.784448	-2.66	RGN	regucalcin
49452_at	5.99e-05	3.90e-07	-7.83	6.776125	-5.48	ACACB	acetyl-CoA carboxylase beta
1553279_at	5.99e-05	3.90e-07	-7.83	6.775883	-1.18	BTNL9	butyrophilin like 9
232049_at	6.07e-05	3.96e-07	-7.82	6.761199	-8.60e-01	SNX2	sorting nexin 2
218157_x_at	6.12e-05	4.01e-07	7.81	6.750168	1.48	CDC42SE1	CDC42 small effector 1
220868_s_at	6.13e-05	4.04e-07	-7.81	6.741979	-4.49	SLC7A10	solute carrier family 7 member 10
204421_s_at	6.13e-05	4.04e-07	-7.81	6.741509	-2.90	FGF2	fibroblast growth factor 2
220065_at	6.13e-05	4.05e-07	-7.81	6.739864	-5.48	TNMD	tenomodulin
205295_at	6.13e-05	4.06e-07	-7.80	6.737068	-3.33	CKMT2	creatine kinase, mitochondrial 2
213524_s_at	6.20e-05	4.11e-07	-7.80	6.724196	-5.19	G0S2	G0/G1 switch 2
243706_at	6.22e-05	4.14e-07	-7.79	6.717635	-2.74	CDO1	cysteine dioxygenase type 1
1564525_at	6.24e-05	4.16e-07	-7.79	6.712519	-3.44	GSN	gelsolin
243879_at	6.33e-05	4.24e-07	-7.78	6.695172	-3.82		
202947_s_at	6.45e-05	4.33e-07	-7.77	6.674961	-2.41	GYPC	glycophorin C (Gerbich blood group)
213844_at	6.50e-05	4.37e-07	-7.76	6.664844	-4.14	HOXA5	homeobox A5
209635_at	6.50e-05	4.41e-07	7.76	6.65588	1.22	AP1S1	adaptor related protein complex 1 sigma 1 subunit
241925_x_at	6.50e-05	4.42e-07	-7.76	6.655156	-3.37	SLC16A7	solute carrier family 16 member 7
204159_at	6.50e-05	4.42e-07	-7.76	6.65505	-2.85	CDKN2C	cyclin dependent kinase inhibitor 2C
210298_x_at	6.50e-05	4.42e-07	-7.76	6.654218	-4.78	FHL1	four and a half LIM domains 1
202705_at	6.54e-05	4.46e-07	7.75	6.645404	4.53	CCNB2	cyclin B2
209179_s_at	6.65e-05	4.55e-07	7.74	6.626665	1.82	MBOAT7	membrane bound O-acyltransferase domain containing 7
206101_at	6.66e-05	4.57e-07	-7.74	6.622336	-3.39	ECM2	extracellular matrix protein 2
1568629_s_at	6.70e-05	4.61e-07	7.73	6.613481	1.76	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2
227333_at	6.73e-05	4.65e-07	-7.73	6.605047	-2.42	DCUN1D3	defective in cullin neddylation 1 domain containing 3
204351_at	6.73e-05	4.66e-07	7.73	6.602542	7.83	S100P	S100 calcium binding protein P
228693_at	6.73e-05	4.67e-07	-7.72	6.600259	-2.53	CCDC50	coiled-coil domain containing 50
212226_s_at	6.73e-05	4.68e-07	-7.72	6.59919	-2.09	PLPP3	phospholipid phosphatase 3
203605_at	6.75e-05	4.71e-07	7.72	6.592098	1.03	SRP54	signal recognition particle 54
212494_at	6.75e-05	4.71e-07	-7.72	6.591318	-2.71	TNS2	tensin 2
236359_at	6.75e-05	4.74e-07	-7.72	6.586566	-3.17	SCN4B	sodium voltage-gated channel beta subunit 4
201912_s_at	6.75e-05	4.75e-07	7.72	6.584494	1.36	GSPT1	G1 to S phase transition 1
228729_at	6.75e-05	4.75e-07	7.72	6.583238	3.94	CCNB1	cyclin B1
210089_s_at	6.78e-05	4.79e-07	-7.71	6.575083	-2.53	LAMA4	laminin subunit alpha 4
227646_at	6.78e-05	4.80e-07	-7.71	6.573156	-3.63	EBF1	early B-cell factor 1
202724_s_at	6.82e-05	4.84e-07	-7.70	6.564904	-2.55	FOXO1	forkhead box O1
48031_r_at	6.98e-05	4.97e-07	-7.69	6.540176	-2.19	FAXDC2	fatty acid hydroxylase domain containing 2
228415_at	6.99e-05	4.99e-07	7.69	6.534831	2.26	AP1S2	adaptor related protein complex 1 sigma 2 subunit
202059_s_at	6.99e-05	5.00e-07	7.69	6.534572	1.01	KPNA1	karyopherin subunit alpha 1
1558820_a_at	7.00e-05	5.02e-07	-7.68	6.530152	-3.28	CCDC178	coiled-coil domain containing 178
213855_s_at	7.01e-05	5.04e-07	-7.68	6.525947	-4.32	LIPE	lipase E, hormone sensitive type
219918_s_at	7.03e-05	5.06e-07	7.68	6.521558	5.06	ASPM	abnormal spindle microtubule assembly
226261_at	7.21e-05	5.22e-07	7.66	6.491695	1.51	ZNRF2	zinc and ring finger 2, E3 ubiquitin protein ligase
216331_at	7.21e-05	5.22e-07	-7.66	6.491267	-4.74	ITGA7	integrin subunit alpha 7
228409_at	7.27e-05	5.29e-07	-7.66	6.478072	-6.63	PLIN4	perilipin 4
226280_at	7.27e-05	5.32e-07	-7.65	6.473874	-1.43	BNIP2	BCL2 interacting protein 2
202575_at	7.27e-05	5.32e-07	7.65	6.473118	3.15	CRABP2	cellular retinoic acid binding protein 2
213706_at	7.27e-05	5.33e-07	-7.65	6.470436	-6.87	GPD1	glycerol-3-phosphate dehydrogenase 1
238066_at	7.27e-05	5.34e-07	-7.65	6.470284	-3.62	RBP7	retinol binding protein 7
212741_at	7.37e-05	5.42e-07	-7.64	6.454914	-5.22	MAOA	monoamine oxidase A
202054_s_at	7.38e-05	5.44e-07	-7.64	6.451802	-2.25	ALDH3A2	aldehyde dehydrogenase 3 family member A2
219326_s_at	7.39e-05	5.46e-07	7.64	6.44745	1.47	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
216321_s_at	7.42e-05	5.51e-07	-7.63	6.438467	-2.12	NR3C1	nuclear receptor subfamily 3 group C member 1
228082_at	7.42e-05	5.51e-07	-7.63	6.438274	-3.24	CLMP	CXADR like membrane protein
209539_at	7.46e-05	5.55e-07	-7.63	6.430791	-2.06	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
224511_s_at	7.59e-05	5.67e-07	7.62	6.411253	1.23	TXNDC17	thioredoxin domain containing 17
219161_s_at	7.62e-05	5.70e-07	7.61	6.405603	1.02	CKLF-CMTM1///CKLF	CKLF-CMTM1 readthrough///chemokine like factor
203347_s_at	7.62e-05	5.72e-07	7.61	6.402715	1.19	MTF2	metal response element binding transcription factor 2
202954_at	7.62e-05	5.72e-07	7.61	6.401319	4.41	UBE2C	ubiquitin conjugating enzyme E2 C
226244_at	7.63e-05	5.76e-07	-7.61	6.395989	-1.92	CLEC14A	C-type lectin domain family 14 member A
229120_s_at	7.63e-05	5.76e-07	7.61	6.395341	1.47	CDC42SE1	CDC42 small effector 1
229164_s_at	7.68e-05	5.81e-07	-7.60	6.386548	-1.54	ABTB1	ankyrin repeat and BTB domain containing 1
211458_s_at	7.76e-05	5.89e-07	-7.60	6.373175	-1.84	GABARAPL3///GABARAPL1	GABA type A receptor associated protein like 3 pseudogene///GABA type A receptor associated protein like 1
209086_x_at	7.80e-05	5.95e-07	-7.59	6.363964	-3.19	MIR6756///MCAM	microRNA 6756///melanoma cell adhesion molecule
204170_s_at	7.80e-05	5.95e-07	7.59	6.363532	3.89	CKS2	CDC28 protein kinase regulatory subunit 2
244876_at	7.81e-05	5.97e-07	-7.59	6.359995	-3.27		
218087_s_at	7.81e-05	5.99e-07	-7.59	6.357807	-5.45	SORBS1	sorbin and SH3 domain containing 1
214501_s_at	7.81e-05	6.01e-07	7.58	6.354516	1.46	H2AFY	H2A histone family member Y
213317_at	7.81e-05	6.01e-07	-7.58	6.353478	-2.80	CLIC5	chloride intracellular channel 5
241789_at	7.81e-05	6.03e-07	-7.58	6.350875	-3.03	RBMS3	RNA binding motif single stranded interacting protein 3
210869_s_at	7.81e-05	6.05e-07	-7.58	6.347293	-3.29	MIR6756///MCAM	microRNA 6756///melanoma cell adhesion molecule
205200_at	7.81e-05	6.05e-07	-7.58	6.346497	-5.16	EXOSC7///CLEC3B	exosome component 7///C-type lectin domain family 3 member B
1556645_s_at	7.89e-05	6.13e-07	-7.57	6.334381	-1.46	TNFRSF10B	TNF receptor superfamily member 10b
235496_at	7.91e-05	6.16e-07	-7.57	6.329631	-2.26	HRCT1	histidine rich carboxyl terminus 1
238332_at	7.91e-05	6.18e-07	-7.57	6.326485	-3.04	ANKRD29	ankyrin repeat domain 29
230908_at	8.08e-05	6.33e-07	-7.56	6.303741	-2.74	TACR1	tachykinin receptor 1
203434_s_at	8.09e-05	6.34e-07	-7.55	6.30071	-4.98	MME	membrane metallo-endopeptidase
229898_at	8.12e-05	6.39e-07	-7.55	6.294513	-1.66	SNX33	sorting nexin 33
236336_at	8.17e-05	6.44e-07	-7.55	6.285809	-1.31	BOLA3-AS1	BOLA3 antisense RNA 1 (head to head)
228578_at	8.19e-05	6.47e-07	7.54	6.281391	5.51e-01	RBM45	RNA binding motif protein 45
209087_x_at	8.25e-05	6.54e-07	-7.54	6.271739	-2.74	MCAM	melanoma cell adhesion molecule
219825_at	8.25e-05	6.55e-07	-7.54	6.270137	-3.64	CYP26B1	cytochrome P450 family 26 subfamily B member 1
227336_at	8.26e-05	6.58e-07	-7.53	6.265749	-1.87	DTX1	deltex E3 ubiquitin ligase 1
226549_at	8.38e-05	6.68e-07	7.53	6.250192	3.31	SBK1	SH3 domain binding kinase 1
217874_at	8.42e-05	6.73e-07	-7.52	6.242897	-8.92e-01	SUCLG1	succinate-CoA ligase alpha subunit
226028_at	8.51e-05	6.82e-07	-7.51	6.230552	-2.38	ROBO4	roundabout guidance receptor 4
39854_r_at	8.53e-05	6.85e-07	-7.51	6.225896	-2.43	PNPLA2	patatin like phospholipase domain containing 2
232327_at	8.57e-05	6.91e-07	-7.51	6.217288	-1.28	THSD7B	thrombospondin type 1 domain containing 7B
239845_at	8.57e-05	6.91e-07	-7.51	6.216528	-2.00		
32837_at	8.75e-05	7.08e-07	-7.49	6.194087	-3.30	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
228268_at	8.76e-05	7.10e-07	-7.49	6.191066	-4.27	FMO2	flavin containing monooxygenase 2
212677_s_at	8.79e-05	7.14e-07	-7.49	6.185565	-1.54	CEP68	centrosomal protein 68
210106_at	8.84e-05	7.21e-07	-7.48	6.1759	-4.92	BLOC1S1-RDH5///RDH5	BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
218487_at	8.84e-05	7.22e-07	-7.48	6.174413	-1.22	ALAD	aminolevulinate dehydratase
232331_at	8.84e-05	7.22e-07	-7.48	6.173626	-2.95		
201870_at	8.92e-05	7.31e-07	7.48	6.162724	1.32	TOMM34	translocase of outer mitochondrial membrane 34
65517_at	8.93e-05	7.33e-07	7.47	6.158828	3.47	AP1M2	adaptor related protein complex 1 mu 2 subunit
203554_x_at	9.10e-05	7.49e-07	7.46	6.138669	4.03	PTTG1	pituitary tumor-transforming 1
205780_at	9.17e-05	7.57e-07	7.46	6.128225	4.08	BIK	BCL2 interacting killer
222317_at	9.22e-05	7.63e-07	-7.45	6.120149	-4.47	PDE3B	phosphodiesterase 3B
211792_s_at	9.22e-05	7.64e-07	-7.45	6.118762	-3.23	CDKN2C	cyclin dependent kinase inhibitor 2C
230165_at	9.48e-05	7.88e-07	7.44	6.089106	2.34	SGO2	shugoshin 2
202148_s_at	9.48e-05	7.89e-07	7.43	6.086819	2.11	PYCR1	pyrroline-5-carboxylate reductase 1
207057_at	9.48e-05	7.91e-07	-7.43	6.085034	-3.55	SLC16A7	solute carrier family 16 member 7
225414_at	9.61e-05	8.03e-07	7.42	6.070132	9.00e-01	RNF149	ring finger protein 149
203881_s_at	9.61e-05	8.05e-07	-7.42	6.067398	-3.29	DMD	dystrophin
216080_s_at	9.65e-05	8.10e-07	-7.42	6.061394	-3.43	FADS3	fatty acid desaturase 3
205752_s_at	9.81e-05	8.27e-07	-7.41	6.040872	-2.10	GSTM5	glutathione S-transferase mu 5
203017_s_at	9.81e-05	8.27e-07	7.41	6.040676	2.70	SSX2IP	SSX family member 2 interacting protein
222161_at	9.82e-05	8.29e-07	-7.41	6.038314	-3.25	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2
204392_at	9.91e-05	8.39e-07	-7.40	6.027243	-2.32	CAMK1	calcium/calmodulin dependent protein kinase I
229802_at	9.97e-05	8.46e-07	7.40	6.018831	3.97	WISP1	WNT1 inducible signaling pathway protein 1
229480_at	9.99e-05	8.49e-07	-7.39	6.015073	-3.46	MAGI2-AS3	MAGI2 antisense RNA 3
207170_s_at	9.99e-05	8.51e-07	-7.39	6.012941	-1.26	LETMD1	LETM1 domain containing 1
1556116_s_at	1.01e-04	8.59e-07	-7.39	6.004312	-2.26	TNPO1	transportin 1
235220_at	1.03e-04	8.85e-07	-7.37	5.974492	-7.37e-01	YIPF4	Yip1 domain family member 4
231961_at	1.03e-04	8.87e-07	-7.37	5.972126	-1.28	RBPMS	RNA binding protein with multiple splicing
229375_at	1.04e-04	8.93e-07	-7.37	5.965951	-9.10e-01	PPIE	peptidylprolyl isomerase E
203324_s_at	1.05e-04	9.01e-07	-7.36	5.957065	-3.22	CAV2	caveolin 2
216484_x_at	1.05e-04	9.06e-07	7.36	5.952102	1.23		
206701_x_at	1.05e-04	9.07e-07	-7.36	5.951247	-3.01	EDNRB	endothelin receptor type B
217755_at	1.05e-04	9.09e-07	7.36	5.948265	3.77	HN1	hematological and neurological expressed 1
212097_at	1.05e-04	9.12e-07	-7.35	5.945136	-3.48	CAV1	caveolin 1
226694_at	1.05e-04	9.14e-07	-7.35	5.943367	-2.15	PALM2-AKAP2///AKAP2	PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
221761_at	1.06e-04	9.23e-07	7.35	5.93411	1.53	ADSS	adenylosuccinate synthase
209980_s_at	1.06e-04	9.27e-07	-7.35	5.929321	-2.97	MIR6778///SHMT1	microRNA 6778///serine hydroxymethyltransferase 1
210059_s_at	1.06e-04	9.31e-07	7.34	5.925522	2.95	MAPK13	mitogen-activated protein kinase 13
218009_s_at	1.07e-04	9.37e-07	7.34	5.918547	4.24	PRC1	protein regulator of cytokinesis 1
203597_s_at	1.07e-04	9.38e-07	-7.34	5.91818	-1.69	WBP4	WW domain binding protein 4
213515_x_at	1.07e-04	9.43e-07	-7.34	5.91305	-4.83	HBG2///HBG1	hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
210202_s_at	1.07e-04	9.44e-07	-7.34	5.911992	-2.39	BIN1	bridging integrator 1
212415_at	1.08e-04	9.52e-07	7.33	5.903219	3.53	SEPT6	septin 6
219566_at	1.09e-04	9.68e-07	-7.32	5.886576	-1.55	PLEKHF1	pleckstrin homology and FYVE domain containing 1
236383_at	1.10e-04	9.74e-07	-7.32	5.880978	-3.85		
205498_at	1.10e-04	9.80e-07	-7.32	5.875098	-4.43	GHR	growth hormone receptor
201589_at	1.10e-04	9.81e-07	7.32	5.874336	8.96e-01	SMC1A	structural maintenance of chromosomes 1A
205428_s_at	1.10e-04	9.83e-07	-7.31	5.872372	-4.95	CALB2	calbindin 2
209218_at	1.10e-04	9.83e-07	7.31	5.871398	3.79	SQLE	squalene epoxidase
239273_s_at	1.11e-04	9.97e-07	-7.31	5.857872	-3.73	MMP28	matrix metallopeptidase 28
210807_s_at	1.11e-04	1.00e-06	-7.30	5.853847	-3.19	SLC16A7	solute carrier family 16 member 7
200986_at	1.11e-04	1.00e-06	-7.30	5.853144	-1.83	SERPING1	serpin family G member 1
216594_x_at	1.11e-04	1.00e-06	-7.30	5.852635	-4.97	AKR1C1	aldo-keto reductase family 1 member C1
219134_at	1.11e-04	1.01e-06	-7.30	5.849473	-2.33	ADGRL4	adhesion G protein-coupled receptor L4
203549_s_at	1.12e-04	1.02e-06	-7.30	5.84035	-5.38	LPL	lipoprotein lipase
201865_x_at	1.13e-04	1.03e-06	-7.29	5.82965	-1.86	NR3C1	nuclear receptor subfamily 3 group C member 1
208869_s_at	1.13e-04	1.03e-06	-7.29	5.823873	-1.90	GABARAPL1	GABA type A receptor associated protein like 1
214040_s_at	1.13e-04	1.04e-06	-7.28	5.817913	-4.38	GSN	gelsolin
1554044_a_at	1.13e-04	1.04e-06	-7.28	5.816957	-5.46	MRAP	melanocortin 2 receptor accessory protein
201425_at	1.13e-04	1.04e-06	-7.28	5.816939	-2.47	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)
230360_at	1.13e-04	1.04e-06	-7.28	5.815616	-3.60	GLDN	gliomedin
234074_at	1.13e-04	1.04e-06	-7.28	5.814719	-2.27		
201251_at	1.14e-04	1.05e-06	7.28	5.806922	1.76	PKM	pyruvate kinase, muscle
236291_at	1.14e-04	1.05e-06	-7.28	5.806084	-2.83	RDH5	retinol dehydrogenase 5
218864_at	1.14e-04	1.06e-06	-7.28	5.802346	-2.83	TNS1	tensin 1
218360_at	1.15e-04	1.07e-06	7.27	5.790769	1.38	RAB22A	RAB22A, member RAS oncogene family
